source_id,solution_id,designation,source_id_2,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,x_pc,y_pc,z_pc,delta_r_pc,delta_ra,delta_dec,delta_parallax,delta_pmra,delta_pmra_km_s,delta_pmra_prime_km_s,delta_pmdec,delta_pmdec_km_s,delta_pmdec_prime_km_s,delta_x_pc,delta_y_pc,delta_z_pc,delta_mu_km_s,delta_mu_prime_km_s
2090932951786736000,1636042515805110273,Gaia EDR3 2090932951786736000,2090932951786736000,1780947028,2016.0,279.7449508661929,0.02738062,32.59999927365722,0.03141183,2.6850391038946557,0.03718881,72.20019,3.6961402999999997,0.39859430884667857,0.03737155,-3.6745851206733993,0.039123207,0.028469599999999998,-0.10339196,0.08122235,-0.07623151,0.11409893,-0.11565718,-0.16110402,-0.31451148,-0.0037596721999999996,0.061273333,484,0,483,1,0.13679849,502.20157,0.0,0.0,31,False,1.2958329,,,,,,,,55,28,0.055525492999999995,60,22,0,0.019877113000000002,17.414,0,0,1.0037293,0.11375537,0.11158178,0.040691134,0.2189698,-79.0532,-82.22024499999999,-23.514364,38.678936,False,488,5161.600071596032,2.9920146,1725.1252,16.405405,60,1157.017970916039,6.667906299999999,173.52043,17.680191,56,6104.018385302863,10.303027,592.4490400000001,15.283856,0.0,4.0,0.0,4.0,0.0,1.4067413999999998,2.3963346000000003,1.274786,1.1215487,,,0,,,,61.53122198412492,16.642993625814768,284.5990454245749,55.546484170843655,-7951.606025108757,313.68252364163925,127.03261477394827,71.26610620526455,-4.311716971550368,-8.9767282486931,-0.32363543315384824,-1.3170614985488727,-2.325288716827886,-1.1559680663385667,-2.359384162992547,-4.165522550703728,-1.9274633116654993,69.4892196867695,11.7929333297609,10.537218060937505,4.770591759627769,2.247526860398126
2091586710229388160,1636042515805110273,Gaia EDR3 2091586710229388160,2091586710229388160,1628515649,2016.0,281.7497573719438,0.081584744,34.292404014955345,0.10222528,2.6909113337897708,0.10687814,25.177378,3.0044367000000003,0.6056215095085196,0.10288707,-2.942764391360063,0.123346075,0.0880403,-0.03061236,-0.047294192,0.08412004,0.018207194,0.07061211,-0.1722447,-0.20617674,-0.06936795,0.101905786,458,0,455,3,-1.4681870000000001,523.3188,0.15294084,0.20737717,95,False,,1.1580788999999998,0.027256195,-0.09171349599999999,0.20815264,0.055192467,0.01839454,-0.17467624,52,29,0.17370899,55,21,0,0.011689366000000001,2.3505042,0,0,0.95067817,0.22533011,0.20344020000000002,0.10041814,0.15114652,-78.36985,-79.49136999999999,-23.487387,-43.724113,False,444,830.9930431234803,1.1543045,719.908,18.388374,48,135.83882759682604,10.181257,13.342049,20.005982999999997,48,1151.531520618679,7.9271803,145.2637,17.094706,0.0,1.0,0.0,0.0,0.0,1.549195,2.9112777999999997,1.617609,1.2936687,,,0,,,,63.82049881078162,15.73265746897583,287.9931041174025,57.00005889736461,-7963.904164634697,321.0049765908274,121.16100828541832,60.48128283940836,-2.306910465799433,-7.284323507394973,-0.3177632032587332,-1.1100342978870317,-1.9555028575510678,-1.1865919539351928,-1.6275634336792109,-2.867213158605689,-1.0674245358492984,57.1910801608301,19.115386278949074,4.665611572407556,3.4705767132815266,1.5960562662001703
2044138939502641024,1636042515805110273,Gaia EDR3 2044138939502641024,2044138939502641024,1595134180,2016.0,287.14947184487966,0.025332643,33.71919009107398,0.028797873999999998,2.867630175612108,0.03351354,85.566315,3.5254357000000005,1.2569769173175722,0.033271327999999996,-3.293737475534783,0.036587935,-0.019851718,0.15727693,-0.12243061,-0.08149724,0.089738764,-0.085402645,-0.19310142,-0.157865,-0.13241634,0.079585455,404,0,403,1,46.975975,3752.6707,0.34500587,101.04567,31,False,1.4697495,,,,,,,,47,28,0.052026417,51,22,0,0.013922235,125.96881,0,0,3.0637636,0.26431996,0.1469165,0.05672482400000001,0.20223567,-76.58149,76.54472,-18.654167,-43.687571999999996,False,410,76685.39257002293,98.30011999999999,780.115,13.475585,48,34386.50687772054,162.52013,211.58307000000002,13.997572,47,61168.18178070298,172.01115,355.6059,12.781582,0.0,0.0,0.0,0.0,0.0,1.2460612,1.2159901000000002,0.52198696,0.6940031,,,0,,,,65.13683448351203,11.405533085648456,295.75392819921865,55.635496119964635,-7978.072284858996,310.1502788902302,89.3924410607145,51.51489359961074,3.092804007136408,-7.857537431276334,-0.14104436143639587,-0.458678890077979,-0.7582406368690109,-1.2211767099709534,-1.9785365178539307,-3.270712522024096,-1.0190752778738512,43.02295993653115,8.260688578351846,-27.10295565229626,3.3574527941766723,1.5905304080554854
4589032234904969088,1636042515805110273,Gaia EDR3 4589032234904969088,4589032234904969088,827156959,2016.0,278.39456745127745,0.047284164000000004,31.53751126795094,0.058000304,2.6764706771616416,0.06837462,39.144215,3.8820925,-0.3915294406378063,0.06290530400000001,-3.862298156612268,0.07392438,-0.03147714,-0.12464604,0.044445127,0.014807488999999998,0.025908401,-0.0025602093,0.030884761,-0.24586998,-0.103297815,0.09384649,430,0,429,1,0.75413513,468.8302,0.1579658,0.6684038,31,False,1.2632757,,,,,,,,50,29,0.10361885,55,21,0,0.007153264,57.34780500000001,1,0,1.0252157,0.22281679999999995,0.21205515,0.13772620000000002,0.22870818,-93.22965,83.35531,-23.18529,-43.453213,False,447,2223.994131028262,2.1400563999999997,1039.2222,17.319532000000002,51,409.6687100574463,6.257151599999999,65.47208,18.80746,50,2808.245505643086,9.019494,311.35287,16.126808,0.0,1.0,0.0,0.0,0.0,1.4469076,2.6806526,1.4879284,1.1927242,,,0,,,,60.05544523242129,17.310883341042334,282.4083729048154,54.615787943532524,-7943.636808663097,309.08572765623865,131.51920802528818,79.22946817382713,-5.662100386465795,-10.039216254399378,-0.3322038598868624,-2.1071852480333577,-3.7321721903146594,-2.2865887794852218,-2.547097198931416,-4.511328721930057,-2.000210398069791,77.4584361324296,7.196137344360295,15.023811312277417,5.855014611038063,3.0379812183445485
2093933622097983232,1636042515805110273,Gaia EDR3 2093933622097983232,2093933622097983232,1658839803,2016.0,283.63245265950724,0.05764765,37.00074480287147,0.066614196,2.8344894005866785,0.071461976,39.664303000000004,3.1924412,1.1716231293364618,0.07194443,-2.96967679597379,0.08135735,-0.061559543,-0.05585207,-0.19517119,0.025008287,0.06598923,0.007423445600000001,-0.3545735,-0.21847305,0.10720694,-0.027714165,360,0,358,2,0.8703677,395.60062,0.11175905,0.28158408,31,False,1.2637684,,,,,,,,41,27,0.116182856,46,20,0,0.0069393613,115.23903,0,0,1.0319805,0.19669338,0.13486326,0.16104618,0.21181673,-111.62843000000001,60.15947,-17.808588,39.851955,False,329,2048.6444926134704,2.588483,791.446,17.4087,34,340.7601066714228,10.412549,32.725906,19.00742,37,2682.7506429784416,14.604647,183.69156999999998,16.176445,0.0,0.0,0.0,1.0,0.0,1.4758592,2.8309746,1.5987186000000002,1.2322559,,,0,,,,67.02541429040916,15.357088310555493,291.71297267626966,59.41666905699228,-7988.946482725993,313.21467020859484,113.89297458685752,34.18439612152352,-0.42421517823601107,-4.575982719478844,-0.17418513646182543,-0.5440326780590894,-0.9098537609638859,-0.661350155476763,-1.654475838292938,-2.7669864782115314,-1.5804522197215698,32.148762069534314,11.325079896716488,-2.602422126153243,2.9127389235813057,1.7132464057957266
4586058124671812992,1636042515805110273,Gaia EDR3 4586058124671812992,4586058124671812992,1668056911,2016.0,274.8238752970435,0.0067027216,27.629965964484995,0.0082818465,3.4490014678400414,0.009783857,352.51965,5.2781353,-0.6845660458399945,0.008367478000000001,-5.233553659902413,0.010009031,-0.012381763999999998,0.02390668,-0.0006089455999999999,-0.12603478,-0.022577079,-0.13505332,-0.19310032,-0.07818653,0.009131223,0.025501737000000003,513,9,512,1,0.39198366,545.1781599999999,0.0,0.0,31,False,1.4662198,,,,,,,,59,29,0.014023667,62,27,0,0.016895337,33.889378,0,0,1.0116749,,,,,,,,,False,510,104104.31955105883,96.5184,1078.5956,13.143695000000001,56,45890.84156773165,148.09253,309.87952,13.684226999999998,55,83296.49309740242,226.77138,367.31485,12.446328999999999,0.0,0.0,0.0,0.0,0.0,1.2409412,1.2378978999999999,0.5405321,0.69736576,-22.206882,19.735746,12,4000.0,3.0,0.0,55.03465900067231,18.765115124987144,276.79249494305225,50.955566684719884,-7964.4085961873,224.9745974881568,113.66760108089431,95.58916612065815,-9.232792540699734,-13.946761557865322,0.4403269307915374,-2.4002218532355455,-3.2989782426262737,-1.8252997890119689,-3.9183527022215614,-5.3855689606940045,-1.29140676204389,56.68664860822719,-76.91499282372155,-2.827795632116448,6.315663898254263,2.2359451569347186
2103638633276880000,1636042515805110273,Gaia EDR3 2103638633276880000,2103638633276880000,623578448,2016.0,284.42422363645113,0.06912003,40.67096513601825,0.06883208,2.9443918844114103,0.07538197,39.05963,1.759823,1.206110580972282,0.08711522,-1.281512477919876,0.08707023400000001,-0.12673675,-0.0077705809999999995,-0.045431505999999997,-0.07980367,0.035002008,-0.07567971,-0.25435397,-0.014569375,-0.100129314,-0.1519083,388,0,388,0,98.01108,14446.678999999998,0.9103684000000001,492.62285999999995,31,False,1.4440312,,,,,,,,44,26,0.12960654,47,20,0,0.04285313,64.52625,0,0,6.1597404000000004,0.28340536,0.16584884,0.08541899,0.13303998,-103.130875,38.868404,-17.030989,39.62738,False,396,48102.637945827155,153.23442,313.91534,13.981945000000001,41,20020.143177762577,233.76805,85.64106,14.584874,38,41092.743974383055,337.72693,121.67447,13.213482999999998,0.0,0.0,0.0,0.0,0.0,1.2704685,1.3713913,0.6029291,0.7684622,,,0,,,,70.79582297209987,16.184928320449018,294.49326690001413,62.889040804321745,-8014.442853108805,308.0175039915209,115.19312813701731,9.137917961042096,0.36755579870788324,-0.9057623863320643,-0.06428265263709365,-0.5095452264232692,-0.8203677331411947,-0.8326147138195208,0.033688479760976,0.05423844703340903,0.2841800774298249,6.652391686721785,6.127913679642575,-1.3022685759934518,0.8221587600432281,0.8797758680918588
2093955200013853184,1636042515805110273,Gaia EDR3 2093955200013853184,2093955200013853184,1269302825,2016.0,283.7064929505744,0.026159465,37.26656265342989,0.028579913,2.87369566780843,0.032726176,87.8103,3.1290037999999996,1.1678029931572012,0.037688047,-2.90291239070935,0.037324455,-0.038098972,0.014942196000000001,-0.06579129,-0.00024339827,0.100970276,0.025172649,-0.20882267,0.14119965,-0.23000556,-0.14170596,370,0,368,2,1.2747495,414.25433,0.0,0.0,31,False,1.3150848999999998,,,,,,,,43,25,0.055985652000000004,48,19,0,0.011055968999999999,159.07676999999998,1,0,1.046749,0.2008277,0.09247962,0.16740020000000003,0.089193664,-93.63998000000001,68.32674,-22.604322,-40.4207,False,370,7171.88233172445,9.978247999999999,718.7517,16.048285,47,1784.4143889678269,16.406784,108.76076499999999,17.209803,46,8130.385731803376,32.758533,248.19137999999998,14.972617000000001,0.0,0.0,0.0,0.0,0.0,1.3824544,2.2371855,1.1615181,1.0756674,,,0,,,,67.30342992595531,15.404923492844985,291.9246448196378,59.66692991713214,-7992.2910092201,309.5022401408137,112.90692960113046,30.008557458093925,-0.3501748871688619,-4.310164868920431,-0.13497886924007396,-0.5478528142383501,-0.9037422136774612,-0.7087748756517687,-1.5877114330284978,-2.6191009845610207,-1.4770743627802863,28.8042355754269,7.612649828935332,-3.5884671118803055,2.7706389075646696,1.6383255163544177
4503410996708439168,1636042515805110273,Gaia EDR3 4503410996708439168,4503410996708439168,729463341,2016.0,268.66895156672905,0.016370713999999998,18.185627988520476,0.02140612,3.2487721727689527,0.032496244,99.97377,8.358248,-1.4178217440469576,0.027176257000000002,-8.237116436257969,0.030887667,-0.22738539,0.08749161,0.05976429,-0.11603279999999999,-0.093030244,-0.21233307,-0.18848048,0.07545851,0.013540507,0.07462425,697,697,688,9,2.4012976000000004,5628.6655,0.28824517,101.05965,31,False,1.7908544999999998,,,,,,,,78,24,0.043459582999999996,79,20,2,0.058809905999999995,28.498995,0,0,1.0651712,,,,,,,,,True,687,14935712.991321756,13074.476,1142.3566,7.7518020000000005,78,11402707.92808627,30256.326,376.8702,7.696022,77,5893808.189582809,13178.21,447.2389,7.8219056,0.0,78.0,0.0,77.0,0.0,1.1580643999999998,-0.12588358,-0.055779934,-0.070103645,,,0,,,,43.48328509558813,20.462307156903385,268.30842907378303,41.61709346463957,-7912.452305389136,198.4508718680019,127.87150929941782,150.44026287450723,-15.387716271014199,-23.39109953382984,0.24009763572044873,-3.1334775514425086,-4.572237445661725,-1.7250754556923147,-6.921915478577117,-10.100165272378037,-3.586814786993168,108.64293940639072,-103.43871844387644,11.37611258640706,11.086870333365614,3.9800911602656655
2093638884261895552,1636042515805110273,Gaia EDR3 2093638884261895552,2093638884261895552,1607609983,2016.0,284.01996179759084,0.051238544000000004,36.18755617425383,0.064075336,2.7648937460848484,0.06681948,41.378555,3.3541741000000003,1.110875046537997,0.06998914,-3.164875993396786,0.08037571,-0.10353389,-0.22582603,-0.12907897,0.09864236,0.18730855,0.07199178,-0.29567418,-0.05790479,-0.13013789,-0.11628607,356,0,350,6,0.17229193,369.65234,0.07367594,0.14195836,31,False,1.2498051000000001,,,,,,,,41,26,0.115721546,46,17,0,0.017900148,90.48943,0,0,1.0055981,0.19893873,0.17970756,0.15847793,0.112409346,-105.628876,82.691734,-15.634729,-44.693405,False,354,2248.2467871423623,4.6138205999999995,487.28528,17.307756,41,354.4935111035578,6.3191705,56.09811,18.964520999999998,41,2944.4730845120457,16.844496,174.80328,16.075377,0.0,2.0,0.0,2.0,0.0,1.4673507,2.889145,1.656765,1.2323799,,,0,,,,66.37454605493225,14.754569908978588,292.0152625593821,58.56003795198469,-7981.572765989802,320.43671448934674,112.55311812427365,43.835644248426625,-0.03670604015240997,-5.38917134809649,-0.24378079096365557,-0.6047807608575542,-1.0369097683475612,-0.7914465779556358,-1.849675035715934,-3.1713080787869434,-1.7957312243965604,39.52247880572486,18.54712417746839,-3.9422785887371106,3.3365216615921924,1.9624062566223275
2091087188350712704,1636042515805110273,Gaia EDR3 2091087188350712704,2091087188350712704,983761306,2016.0,279.3889378468904,0.09628628,32.3656701324552,0.10732782,2.1137100959130435,0.13186356,16.029524,3.1263009999999998,0.6329775411717009,0.13250951,-3.061551411542972,0.1406085,-0.04152221,-0.0858567,-0.073586956,-0.07031297,-0.124125496,-0.064820856,-0.25091606,-0.13412888,-0.0060051866,-0.04478219,353,0,352,1,0.8180085,419.82855,0.19708118,0.31997913,95,False,,1.2474493,0.033718064,-0.10174146,0.07046664,-0.21045737,-0.0068383017,-0.04124874,41,26,0.1977948,45,18,0,0.0068333230000000005,2.0553322,0,0,1.0302835,0.27007190000000003,0.10955626,0.108767346,0.2586652,-87.68182,57.1443,-38.140465,39.019478,False,359,894.9286627666867,1.519319,589.0327,18.307896,41,130.22137534821888,9.153049000000001,14.227103,20.051835999999998,39,1280.103823234178,10.577035,121.02672,16.979782,0.0,1.0,0.0,1.0,0.0,1.575908,3.072054,1.7439403999999998,1.3281136,,,0,,,,61.18721017280029,16.834230730363444,284.02498318388626,55.3487591700977,-7903.383042505771,396.7669178555542,157.2535584923631,156.58575159115261,-4.66772999085282,-9.211057389895117,-0.8949644411354605,-1.0826782662238503,-2.4281496088169328,-0.3699140487147011,-1.7463504538621197,-3.9165838122826506,-2.2455293860328926,117.71220228975562,94.87732754367585,40.75816177935235,4.608203476565713,2.2757940651503956
2093057100871625600,1636042515805110273,Gaia EDR3 2093057100871625600,2093057100871625600,276832362,2016.0,282.81349219907014,0.055761516,34.469796542480104,0.067353204,2.6995315576253067,0.07287042,37.045643,2.7395744,0.5101901097906607,0.07899468400000001,-2.6916489712611877,0.08648869,-0.04378598,-0.15154512,-0.064226195,0.0012549876,0.1667237,0.005871923,-0.30308992,-0.077931315,0.024764167000000004,-0.082082205,376,0,376,0,-0.110899515,389.37753,0.0,0.0,31,False,1.2504916000000001,,,,,,,,45,27,0.12330113,48,18,0,0.018889785,13.445842,0,0,0.9950344000000001,0.03416865,0.10954982,0.13227625,0.1592892,-135.6318,75.41283,-8.629011,41.712975,False,360,1930.56791413878,4.378907,440.87894000000006,17.473154,42,324.80637621083974,11.370038000000001,28.566868,19.059479999999997,41,2509.283149854327,19.042503,131.77275,16.249022,0.0,1.0,0.0,3.0,0.0,1.4680082,2.8104591,1.5863266000000003,1.2241325,,,0,,,,64.34080827825721,14.990734627574453,289.63692394003283,57.03883311199446,-7966.782729696393,322.5406550527989,116.22124773251909,58.1067201706551,-1.243175638673108,-7.106930979870214,-0.30914297942319724,-1.2054656976048905,-2.116839315383092,-1.5654369949809557,-1.3764480135803356,-2.4170901557107842,-0.6358801208529455,54.312515099133634,20.65106474092056,-0.2741489804916739,3.21299447680595,1.6896557381167803
2090137519542170368,1636042515805110273,Gaia EDR3 2090137519542170368,2090137519542170368,1519639811,2016.0,281.7332524288005,0.112614386,31.969958031385264,0.12788473,3.295037808346637,0.15356033,21.457611,4.6576414,1.8077452223290216,0.15066585,-4.292514740534898,0.16719279999999997,0.03766635,-0.08522582,0.06522281,0.0042425557,0.01628216,-0.005554122,0.026664458,-0.2176134,-0.07311739,0.055690803,395,9,393,2,-1.8347511000000003,372.5071,0.0,0.0,31,False,1.2056191,,,,,,,,46,27,0.23300467,54,21,0,0.024389291,108.54172,0,0,0.93402475,,,,,,,,,False,403,582.9861619827415,1.0546178,552.7938,18.773222,48,68.26945558080786,5.293766000000001,12.896198,20.752975,50,824.7741363883757,7.607089,108.42178,17.457058,0.0,2.0,0.0,2.0,0.0,1.5318435,3.2959175000000003,1.9797535,1.316164,,,0,,,,61.59385457509003,14.848934961020275,287.3714918261948,54.70390632705514,-7982.221704307684,258.03118681475206,98.21788516686146,61.39038308803989,-2.3234154089427648,-9.606769490965053,0.286363271298133,0.09208941493347034,0.13248623441903107,0.35048832523773693,-2.977313782854046,-4.283370592148778,-1.398539695658767,38.87354048784255,-43.85840349712629,-18.2775115461493,4.285419026419179,1.4417889396375845
2097431099864474752,1636042515805110273,Gaia EDR3 2097431099864474752,2097431099864474752,696050110,2016.0,282.565505216056,0.030225112999999998,39.0559958582448,0.033163924,2.8322312000827266,0.036520522,77.551765,2.6121084999999997,1.0927578414276442,0.041736577000000004,-2.372549555904495,0.042331368,0.03173867,0.054558105999999995,0.035296325,-0.043467,0.15397507,-0.020327272,-0.21513937,-0.05399282,-0.19689645,-0.06780269,370,0,369,1,1.1312263,411.59418,0.050406285,0.19816315,31,False,1.3042129,,,,,,,,44,27,0.06054317,48,19,0,0.013562953,28.355518,0,0,1.0412893,0.21081604,0.043131895,0.23519592,0.11315959,-109.75652,-84.119156,-29.511763000000002,-35.526802,False,375,5541.885485681894,6.455755,858.4411,16.328222,42,1298.1227304505476,9.551461,135.90828,17.555252,44,6404.558338280716,26.274027,243.76006,15.231672,0.0,3.0,0.0,3.0,0.0,1.3899026,2.3235798,1.2270298000000002,1.09655,,,0,,,,68.67861292680975,16.90897042296097,290.7990423115715,61.591052160868436,-7998.881740336859,314.6924927828062,123.17933300992365,26.495831680408212,-1.4911626216872378,-2.5207316641055186,-0.1764433369657774,-0.622897965967907,-1.0425806372656354,-0.5839516294104597,-1.057348598223643,-1.7697459866239607,-1.2083175125955463,22.213504458667558,12.802902470927847,6.68393629691289,2.054014421169636,1.3420248569740498
2093711241571912960,1636042515805110273,Gaia EDR3 2093711241571912960,2093711241571912960,829128254,2016.0,283.74206723497275,0.097825654,36.61450489267235,0.12102160000000001,2.6787878081923258,0.12784407,20.953556,3.0636764,1.1223045975812975,0.12490989999999999,-2.8507095991826503,0.14724325,-0.012453487,0.084308386,-0.07324209,-0.019274455,0.20316489,-0.06302068,-0.19416606,-0.19684988,-0.10817312400000001,0.025369465,353,0,353,0,-1.1218858999999999,389.58017,0.36883143,1.0226666,95,False,,1.1840692,0.03382904,-0.050344657,0.0572398,0.11453274,-0.13257848,-0.13055162,41,26,0.20623666,44,17,0,0.018925488,79.26733,0,0,0.9567708,0.27666387,0.18262126,0.12771326,0.14969382,-120.07988,77.986595,10.040826,44.241707,False,340,753.2808906647695,1.4487927,519.93695,18.494974,38,109.90265158414354,11.871317999999999,9.257831,20.236021,38,1070.0620960838105,8.08588,132.33711,17.174374,0.0,3.0,0.0,1.0,0.0,1.5664339,3.0616474,1.7410468999999997,1.3206004999999998,,,0,,,,66.69132700549048,15.126906644402592,291.74272839305235,59.02087659718228,-7979.132059543266,330.9571117194963,117.8516021944308,51.065340600114595,-0.31460060277049706,-4.962222629677967,-0.3298867288561782,-0.5933512098142537,-1.0500136950094345,-0.6560371495828426,-1.5355086415017982,-2.7172862812345926,-1.5444649312762722,41.9631852522607,29.06752140761796,1.3562054814200337,2.9131037561153033,1.6780216522962395
2044013281637452928,1636042515805110273,Gaia EDR3 2044013281637452928,2044013281637452928,84679339,2016.0,285.31930867028007,0.061017614000000005,33.49371133949396,0.070092306,2.6882219308597457,0.08025046400000001,33.4979,3.7593940000000003,2.2010956082531674,0.08558252,-3.0476583290060653,0.088575095,-0.059423484000000006,-0.15567668,0.054768924000000004,-0.041504648,0.14952305,-0.029150502999999998,-0.1650095,-0.055280246,0.026904505,-0.13396278,399,0,399,0,-0.09797096,420.7216,0.0,0.0,31,False,1.234891,,,,,,,,46,27,0.12882154,50,20,0,0.0072249393,85.91169000000001,0,0,0.99566704,0.14778218,0.14354807,0.11216267,0.16748026,-124.97121399999999,81.333534,-16.232826,-44.04972,False,396,1537.9338330872665,2.8321888,543.01953,17.720022,42,218.15396301125026,8.606306,25.348152,19.491634,42,2063.951245649243,12.129172,170.16423,16.461147,0.0,1.0,0.0,1.0,0.0,1.4838774,3.030487,1.7716121999999999,1.2588749,,,0,,,,64.27589855824043,12.695997139303278,293.0248532195958,55.71505274741738,-7964.252874616931,326.9324150129777,102.15297399650146,63.74875062234214,1.2626408325368175,-8.083016182856355,-0.32045260618875826,0.4854398008576162,0.8560353635137062,0.9339481788710793,-1.7324573713252132,-3.055053938746504,-0.9401530817884067,56.84237017859596,25.042824701099335,-14.342422716509304,3.172719828827716,1.3251969732884405
2103413916291283968,1636042515805110273,Gaia EDR3 2103413916291283968,2103413916291283968,292027914,2016.0,284.28564101059374,0.06526728,40.27444474565925,0.07919589,2.9762578521038803,0.07799804,38.158108,2.2824058999999997,1.3970565512921014,0.08990018,-1.8048849826998496,0.09989630000000001,-0.109346814,-0.07660264,-0.20150346,0.14149699,0.23113063,0.13201179,-0.382781,0.013372358,-0.14968595,-0.05358592400000001,399,0,396,3,1.0597372,449.72595,0.23676354,0.95179325,31,False,1.2412406,,,,,,,,46,26,0.14458577,48,22,0,0.012558695,175.76172,0,0,1.0372714,0.06583892599999999,0.10921697,0.041764878,0.10019026,-120.012856,78.861755,1.937821,36.762623,False,407,1568.7401326932807,2.2722235,690.3987,17.69849,39,255.13765739505143,8.485092999999999,30.068928000000003,19.321606,38,2107.9763659140044,9.127512,230.94752999999997,16.438229999999997,0.0,0.0,0.0,1.0,0.0,1.506377,2.8833752,1.6231155000000002,1.2602596000000001,,,0,,,,70.3720660919423,16.133154387511375,294.0827477409054,62.5244741880275,-8013.3157533749145,304.00590082330154,113.88503682993289,8.474269034160118,0.22897317285048757,-1.3022827766910652,-0.032416684944623686,-0.31859925610344986,-0.5074527941839718,-0.5224180733700726,-0.48968402501899755,-0.7799501160243093,-0.41647108597016724,7.77949142061243,2.116310511423194,-2.6103598830778765,0.9305001460566538,0.6681083810527069
4585299186771535360,1636042515805110273,Gaia EDR3 4585299186771535360,4585299186771535360,312002706,2016.0,276.6038810005704,0.04939942,26.357872418197502,0.0656343,2.991397875670864,0.08239608,36.3051,5.803704,0.879885875565193,0.069036104,-5.736617211858142,0.08230758,-0.075236514,-0.054850300000000005,0.026190612000000002,-0.08476319,0.0832767,-0.14308245,-0.11560608,-0.07783116,-0.19217445,0.05673475,526,0,523,3,-2.7294462000000004,665.2203400000001,0.30433667,2.2287772,95,False,,1.1569015,0.017135348,-0.13482839,0.056671492999999996,-0.044686124,-0.12381255599999999,-0.05012105,60,27,0.11552509,61,22,0,0.01555112,78.97019,0,0,0.9157045,0.24963172,0.26961002,0.030521662999999997,0.16289654,-90.01716,80.01308,25.78434,34.80666,False,520,1740.0658776034918,1.8945162,918.47504,17.585953,53,232.09915468676826,8.747218,26.534053999999998,19.424357999999998,51,2458.0975965502266,8.961188,274.30487,16.271399,0.0,0.0,0.0,1.0,0.0,1.5460316,3.1529597999999996,1.8384056,1.3145542,,,0,,,,54.418334777984896,16.818500647187847,279.1463119079508,49.587692475617615,-7935.534233935674,260.2457794523532,117.04780984938128,95.15880790834353,-7.452786837172823,-15.218855104152816,-0.017276661377640057,-0.8357699318303582,-1.3244452395897253,0.15605156114741844,-4.421416254177291,-7.006621663530201,-2.8213725024590115,85.56101085985301,-41.64381085952516,0.552413136370518,7.130701391064039,2.825684852804426
